Provider,ip_claim_count,ip_bene_count,ip_reimb_sum,ip_reimb_mean,ip_admit_days_sum,ip_claim_days_sum,ip_diag_mean,ip_has_operating_rate,op_claim_count,op_bene_count,op_reimb_sum,op_reimb_mean,op_claim_days_sum,op_diag_mean,op_has_operating_rate,provider_bene_count,provider_age_mean,provider_age_std,provider_dead_rate,ChronicCond_Alzheimer_mean,ChronicCond_Heartfailure_mean,ChronicCond_Cancer_mean,total_claim_count,total_reimb_sum,reimb_per_claim,claims_per_bene,reimb_per_bene,ip_claim_share,op_claim_share,total_claim_days_sum,days_per_claim,FraudLabel
PRV57016,16.0,15.0,197600.0,12350.0,138.0,138.0,8.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,68.27834816335843,18.063082047526784,0.0,1.4666666666666666,1.2,1.8,16.0,197600.0,12349.999228125047,1.0666665955555603,13173.332455111171,0.9999999375000038,0.0,138.0,8.624999460937532,0
PRV57017,23.0,21.0,266100.0,11569.565217391304,146.0,146.0,8.695652173913043,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,78.48753300088003,10.27599555314926,0.09523809523809523,1.5714285714285714,1.4761904761904763,1.6666666666666667,23.0,266100.0,11569.56471436675,1.0952380430839026,12671.42796802724,0.999999956521741,0.0,146.0,6.347825810964095,1
PRV57018,24.0,22.0,332000.0,13833.333333333334,155.0,155.0,8.333333333333334,0.8333333333333334,9.0,9.0,690.0,76.66666666666667,15.0,2.3333333333333335,0.3333333333333333,31,71.38627983484578,13.601773707418735,0.03225806451612903,1.4193548387096775,1.2903225806451613,1.8064516129032258,33.0,332690.0,10081.514846014703,1.0645160946930292,10731.935137679511,0.7272727052341605,0.2727272644628102,170.0,5.151514995408637,1
PRV57020,6.0,6.0,53000.0,8833.333333333334,33.0,33.0,7.666666666666667,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,71.99908738307096,5.754173681391046,0.0,1.1666666666666667,1.3333333333333333,1.8333333333333333,6.0,53000.0,8833.331861111355,0.9999998333333611,8833.331861111355,0.9999998333333611,0.0,33.0,5.499999083333486,0
PRV57021,14.0,12.0,137000.0,9785.714285714286,104.0,104.0,7.285714285714286,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,75.82614647501711,9.105996566974651,0.0,1.4166666666666667,1.0833333333333333,1.9166666666666667,14.0,137000.0,9785.713586734744,1.1666665694444527,11416.665715277857,0.9999999285714337,0.0,104.0,7.428570897959222,1
PRV57023,15.0,15.0,173000.0,11533.333333333334,104.0,104.0,8.6,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,71.66543463381247,16.761371813826877,0.06666666666666667,1.8,1.2666666666666666,2.0,15.0,173000.0,11533.332564444496,0.9999999333333378,11533.332564444496,0.9999999333333378,0.0,104.0,6.933332871111142,0
PRV57024,9.0,9.0,132700.0,14744.444444444445,72.0,72.0,8.11111111111111,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,74.36945775344132,11.372573526918979,0.1111111111111111,1.6666666666666667,1.4444444444444444,2.0,9.0,132700.0,14744.442806173023,0.9999998888889013,14744.442806173023,0.9999998888889013,0.0,72.0,7.999999111111211,0
PRV57025,17.0,17.0,138000.0,8117.64705882353,114.0,114.0,8.705882352941176,0.5294117647058824,32.0,30.0,6640.0,207.5,91.0,2.03125,0.0625,45,73.61271579587802,13.369158128424683,0.0,1.4666666666666666,1.4666666666666666,1.8222222222222222,49.0,144640.0,2951.8366744523128,1.0888888646913586,3214.2221507950635,0.3469387684298211,0.6530612111620161,205.0,4.183673384006666,1
PRV57030,16.0,15.0,189000.0,11812.5,102.0,102.0,7.375,0.6875,41.0,38.0,15810.0,385.609756097561,96.0,3.1463414634146343,0.1951219512195122,53,72.73999457595599,15.031871634810164,0.0,1.6603773584905661,1.4528301886792452,1.9433962264150944,57.0,204810.0,3593.157831698986,1.0754716778212892,3864.3395497294428,0.28070174946137283,0.7192982329947679,198.0,3.473684149584489,1
PRV57031,15.0,15.0,161000.0,10733.333333333334,64.0,64.0,8.8,0.6666666666666666,137.0,131.0,42600.0,310.94890510948903,390.0,2.5474452554744524,0.12408759124087591,145,75.62836979867356,11.94371475960429,0.0,1.5655172413793104,1.4206896551724137,1.8344827586206895,152.0,203600.0,1339.4736753981995,1.0482758548394768,1404.137921350773,0.09868420987707757,0.9013157835439751,454.0,2.986842085612881,0
PRV57033,17.0,17.0,202000.0,11882.35294117647,140.0,140.0,7.764705882352941,0.5294117647058824,36.0,34.0,15330.0,425.8333333333333,58.0,3.1944444444444446,0.2777777777777778,49,72.47577141739653,13.532956459754738,0.0,1.6122448979591837,1.4081632653061225,1.7551020408163265,53.0,217330.0,4100.56596036668,1.0816326309870892,4435.3060319325305,0.3207547109291564,0.6792452702029195,198.0,3.735848986116057,0
PRV57034,21.0,21.0,184000.0,8761.904761904761,122.0,122.0,8.142857142857142,0.6190476190476191,43.0,43.0,12130.0,282.09302325581393,67.0,2.488372093023256,0.20930232558139536,63,72.99262301315689,15.215079791030371,0.015873015873015872,1.5396825396825398,1.380952380952381,1.8412698412698412,64.0,196130.0,3064.5312021167,1.0158729997480476,3113.174553759134,0.32812499487304697,0.6718749895019533,189.0,2.9531249538574227,0
PRV57036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,8700.0,435.0,55.0,3.3,0.15,20,70.14168377823408,10.779735718092134,0.0,1.55,1.3,1.85,20.0,8700.0,434.99997825000105,0.9999999500000024,434.99997825000105,0.0,0.9999999500000024,55.0,2.749999862500007,0
PRV57038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,6310.0,191.21212121212122,100.0,2.606060606060606,0.15151515151515152,33,74.40955758820235,12.245689481516626,0.0,1.5757575757575757,1.393939393939394,1.878787878787879,33.0,6310.0,191.2121154178147,0.9999999696969707,191.2121154178147,0.0,0.9999999696969707,100.0,3.0303029384756686,0
PRV57039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,910.0,182.0,5.0,1.6,0.0,4,82.93771389459275,5.557015681941781,0.0,1.5,1.25,2.0,5.0,910.0,181.99996360000728,1.249999687500078,227.4999431250142,0.0,0.99999980000004,5.0,0.99999980000004,0
PRV57041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,21.0,5170.0,198.84615384615384,58.0,2.3846153846153846,0.23076923076923078,21,74.69417554838499,13.526761362400823,0.0,1.619047619047619,1.5238095238095237,1.9523809523809523,26.0,5170.0,198.84614619822514,1.2380951791383248,246.19046446712073,0.0,0.9999999615384629,58.0,2.2307691449704175,0
PRV57043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,50.0,1.0,1.0,0.0,1,58.16563997262149,0.0,0.0,1.0,1.0,2.0,1.0,50.0,49.999950000050006,0.9999990000010001,49.999950000050006,0.0,0.9999990000010001,1.0,0.9999990000010001,0
PRV57046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,56.0,28790.0,296.8041237113402,257.0,2.7422680412371134,0.21649484536082475,56,69.26742935367166,12.588350206760596,0.03571428571428571,1.6785714285714286,1.4821428571428572,1.7857142857142858,97.0,28790.0,296.8041206515039,1.7321428262117353,514.1071336766583,0.0,0.9999999896907218,257.0,2.649484508768201,0
PRV57047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,4130.0,258.125,56.0,2.4375,0.125,16,68.18702943189597,13.575444174161914,0.0,1.75,1.4375,1.8125,16.0,4130.0,258.1249838671885,0.9999999375000038,258.1249838671885,0.0,0.9999999375000038,56.0,3.4999997812500134,0
PRV57048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,220.0,44.0,5.0,2.8,0.2,5,66.03093771389459,18.357361026115854,0.0,2.0,1.0,1.8,5.0,220.0,43.99999120000176,0.99999980000004,43.99999120000176,0.0,0.99999980000004,5.0,0.99999980000004,0
PRV57049,18.0,18.0,266000.0,14777.777777777777,106.0,106.0,8.11111111111111,0.6666666666666666,4.0,4.0,560.0,140.0,11.0,1.75,0.0,22,72.70760998071059,10.34377056337815,0.0,1.5,1.3636363636363635,1.6818181818181819,22.0,266560.0,12116.36308561986,0.9999999545454565,12116.36308561986,0.8181817809917372,0.18181817355371938,117.0,5.318181576446292,1
PRV57051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1470.0,490.0,23.0,3.6666666666666665,0.3333333333333333,3,71.38763404061145,6.6862382139160745,0.0,2.0,1.6666666666666667,2.0,3.0,1470.0,489.9998366667211,0.9999996666667778,489.9998366667211,0.0,0.9999996666667778,23.0,7.666664111111962,0
PRV57052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,7720.0,593.8461538461538,52.0,2.769230769230769,0.15384615384615385,13,78.33307007844995,7.464230276514407,0.0,1.5384615384615385,1.3076923076923077,1.7692307692307692,13.0,7720.0,593.846108165684,0.9999999230769291,593.846108165684,0.0,0.9999999230769291,52.0,3.9999996923077163,0
PRV57053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,11400.0,495.6521739130435,110.0,2.5652173913043477,0.34782608695652173,16,72.98340177960301,17.88862589982525,0.0,1.9375,1.5625,1.9375,23.0,11400.0,495.6521523629499,1.4374999101562556,712.4999554687528,0.0,0.999999956521741,110.0,4.782608487712674,0
PRV57054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,18.0,5190.0,192.22222222222223,40.0,3.2222222222222223,0.14814814814814814,18,73.37470530078332,11.142002302688745,0.0,1.4444444444444444,1.3888888888888888,1.8888888888888888,27.0,5190.0,192.2222151028809,1.4999999166666713,288.3333173148157,0.0,0.9999999629629643,40.0,1.481481426611799,0
PRV57056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1250.0,125.0,10.0,2.3,0.1,10,78.18316221765915,9.134313883386328,0.0,1.4,1.5,1.7,10.0,1250.0,124.99998750000125,0.99999990000001,124.99998750000125,0.0,0.99999990000001,10.0,0.99999990000001,0
PRV57057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,10560.0,406.15384615384613,66.0,2.0384615384615383,0.15384615384615385,10,68.69075975359343,14.681174112832394,0.0,1.6,1.3,1.8,26.0,10560.0,406.153830532545,2.599999740000026,1055.9998944000106,0.0,0.9999999615384629,66.0,2.538461440828406,0
PRV57058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8.0,10520.0,362.7586206896552,109.0,3.1724137931034484,0.3793103448275862,8,61.62354551676934,19.931224712727357,0.0,1.625,1.5,1.75,29.0,10520.0,362.7586081807376,3.624999546875057,1314.9998356250208,0.0,0.9999999655172426,109.0,3.7586205600475666,0
PRV57059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4250.0,472.22222222222223,9.0,1.7777777777777777,0.2222222222222222,9,72.62970568104039,15.108050078568008,0.0,1.3333333333333333,1.4444444444444444,1.8888888888888888,9.0,4250.0,472.2221697530923,0.9999998888889013,472.2221697530923,0.0,0.9999998888889013,9.0,0.9999998888889013,0
PRV57061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,1.0,2.0,0.0,1,56.16427104722793,0.0,0.0,1.0,1.0,2.0,1.0,100.0,99.99990000010001,0.9999990000010001,99.99990000010001,0.0,0.9999990000010001,1.0,0.9999990000010001,0
PRV57062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,42.0,16020.0,276.2068965517241,87.0,2.3620689655172415,0.2413793103448276,42,77.2457221081451,9.59824542994048,0.0,1.5952380952380953,1.2857142857142858,1.8333333333333333,58.0,16020.0,276.20689178953637,1.3809523480725632,381.42856234693903,0.0,0.999999982758621,87.0,1.4999999741379315,0
PRV57063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,40.0,1.0,4.0,0.0,1,72.24914442162903,0.0,0.0,2.0,2.0,2.0,1.0,40.0,39.999960000040005,0.9999990000010001,39.999960000040005,0.0,0.9999990000010001,1.0,0.9999990000010001,0
PRV57067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,3050.0,169.44444444444446,36.0,2.5555555555555554,0.2222222222222222,13,72.39719896804085,12.658129098162231,0.0,1.5384615384615385,1.4615384615384615,1.9230769230769231,18.0,3050.0,169.44443503086472,1.384615278106517,234.61536656804873,0.0,0.9999999444444475,36.0,1.999999888888895,0
PRV57069,2.0,2.0,4000.0,2000.0,11.0,11.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,69.79192334017796,0.06001453858120151,0.0,1.5,1.5,2.0,2.0,4000.0,1999.9990000004998,0.99999950000025,1999.9990000004998,0.99999950000025,0.0,11.0,5.499997250001375,0
PRV57072,4.0,4.0,30000.0,7500.0,26.0,26.0,8.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,69.33333333333334,19.94884846611646,0.0,1.5,1.0,2.0,4.0,30000.0,7499.9981250004685,0.9999997500000625,7499.9981250004685,0.9999997500000625,0.0,26.0,6.4999983750004064,0
PRV57073,10.0,9.0,108000.0,10800.0,67.0,67.0,8.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,72.64795801962127,5.668471123712657,0.0,1.4444444444444444,1.1111111111111112,2.0,10.0,108000.0,10799.99892000011,1.1111109876543348,11999.998666666816,0.99999990000001,0.0,67.0,6.699999330000067,0
PRV57074,7.0,7.0,59000.0,8428.57142857143,41.0,41.0,7.857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,83.71291678889214,10.981138894118363,0.0,1.2857142857142858,1.1428571428571428,1.8571428571428572,7.0,59000.0,8428.570224489968,0.9999998571428775,8428.570224489968,0.9999998571428775,0.0,41.0,5.857142020408283,0
PRV57075,2.0,2.0,16000.0,8000.0,9.0,9.0,9.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,72.0807665982204,1.1751233844770215,0.0,1.0,1.0,1.5,2.0,16000.0,7999.996000001999,0.99999950000025,7999.996000001999,0.99999950000025,0.0,9.0,4.499997750001125,0
PRV57076,2.0,2.0,10000.0,5000.0,14.0,14.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,68.621492128679,6.067276255273481,0.0,1.5,1.5,2.0,2.0,10000.0,4999.99750000125,0.99999950000025,4999.99750000125,0.99999950000025,0.0,14.0,6.99999650000175,0
PRV57077,3.0,2.0,29000.0,9666.666666666666,12.0,12.0,8.666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,69.45516769336072,9.25191870579196,0.0,1.0,1.0,1.5,3.0,29000.0,9666.663444445518,1.499999250000375,14499.992750003625,0.9999996666667778,0.0,12.0,3.999998666667111,0
PRV57078,10.0,9.0,75000.0,7500.0,72.0,72.0,8.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,80.11955281770477,9.108081402025096,0.0,1.7777777777777777,1.3333333333333333,1.7777777777777777,10.0,75000.0,7499.999250000075,1.1111109876543348,8333.332407407512,0.99999990000001,0.0,72.0,7.199999280000073,0
PRV57080,1.0,1.0,57000.0,57000.0,36.0,36.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,81.24845995893224,0.0,0.0,1.0,1.0,2.0,1.0,57000.0,56999.94300005701,0.9999990000010001,56999.94300005701,0.9999990000010001,0.0,36.0,35.999964000036,0
PRV57081,37.0,34.0,414000.0,11189.18918918919,323.0,323.0,7.702702702702703,0.5135135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,75.55848129806338,9.250096627841042,0.0,1.588235294117647,1.2352941176470589,1.8235294117647058,37.0,414000.0,11189.18888677868,1.0882352621107276,12176.470230103818,0.9999999729729737,0.0,323.0,8.729729493791096,0
PRV57082,5.0,5.0,100000.0,20000.0,26.0,26.0,8.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,72.33401779603011,7.035521176468625,0.0,1.8,1.2,2.0,5.0,100000.0,19999.9960000008,0.99999980000004,19999.9960000008,0.99999980000004,0.0,26.0,5.199998960000208,0
PRV57084,7.0,7.0,62000.0,8857.142857142857,45.0,45.0,8.571428571428571,0.7142857142857143,1.0,1.0,40.0,40.0,1.0,3.0,0.0,8,79.48870636550308,7.704906106194839,0.0,1.5,1.125,1.75,8.0,62040.0,7754.999030625122,0.9999998750000157,7754.999030625122,0.8749998906250137,0.12499998437500197,46.0,5.749999281250091,0
PRV57085,5.0,5.0,42000.0,8400.0,28.0,28.0,9.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,74.76522929500342,12.052180561484837,0.0,1.6,1.2,1.8,5.0,42000.0,8399.998320000335,0.99999980000004,8399.998320000335,0.99999980000004,0.0,28.0,5.599998880000224,0
PRV57086,6.0,6.0,53000.0,8833.333333333334,42.0,42.0,8.833333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,78.08396075747204,15.431974727604185,0.0,1.5,1.1666666666666667,1.8333333333333333,6.0,53000.0,8833.331861111355,0.9999998333333611,8833.331861111355,0.9999998333333611,0.0,42.0,6.999998833333527,0
PRV57087,4.0,4.0,31000.0,7750.0,18.0,18.0,9.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,77.72758384668036,7.814955484272063,0.0,1.75,1.25,2.0,4.0,31000.0,7749.998062500484,0.9999997500000625,7749.998062500484,0.9999997500000625,0.0,18.0,4.499998875000281,0
PRV57088,6.0,6.0,50000.0,8333.333333333334,74.0,74.0,8.333333333333334,0.6666666666666666,4.0,4.0,590.0,147.5,4.0,3.5,0.25,10,72.21519507186858,14.118945774156082,0.0,1.4,1.1,1.7,10.0,50590.0,5058.999494100051,0.99999990000001,5058.999494100051,0.599999940000006,0.39999996000000404,78.0,7.799999220000078,0
PRV57089,3.0,3.0,21000.0,7000.0,29.0,29.0,9.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,75.33287702486881,2.9961650210044404,0.0,1.6666666666666667,1.6666666666666667,2.0,3.0,21000.0,6999.997666667444,0.9999996666667778,6999.997666667444,0.9999996666667778,0.0,29.0,9.666663444445518,0
PRV57091,4.0,3.0,46000.0,11500.0,27.0,27.0,8.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,79.41683778234086,4.4854753486309376,0.0,1.3333333333333333,1.0,2.0,4.0,46000.0,11499.997125000718,1.333332888889037,15333.328222223925,0.9999997500000625,0.0,27.0,6.749998312500422,0
PRV57092,2.0,2.0,7000.0,3500.0,21.0,21.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,80.16427104722793,13.083169410701407,0.0,1.5,1.0,2.0,2.0,7000.0,3499.9982500008746,0.99999950000025,3499.9982500008746,0.99999950000025,0.0,21.0,10.499994750002624,0
PRV57093,1.0,1.0,5000.0,5000.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,75.16495550992471,0.0,0.0,2.0,1.0,1.0,1.0,5000.0,4999.995000005,0.9999990000010001,4999.995000005,0.9999990000010001,0.0,8.0,7.9999920000080005,0
PRV57094,3.0,3.0,48000.0,16000.0,63.0,63.0,9.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,82.4704540269222,4.065764957728671,0.0,1.3333333333333333,1.0,2.0,3.0,48000.0,15999.994666668445,0.9999996666667778,15999.994666668445,0.9999996666667778,0.0,63.0,20.999993000002334,0
PRV57096,11.0,11.0,160000.0,14545.454545454546,76.0,76.0,7.2727272727272725,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,73.74948665297741,9.203662738161098,0.0,1.4545454545454546,1.2727272727272727,2.0,11.0,160000.0,14545.453223140617,0.9999999090909174,14545.453223140617,0.9999999090909174,0.0,76.0,6.909090280991793,1
PRV57097,3.0,3.0,21000.0,7000.0,11.0,11.0,7.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,74.83185033082363,14.62862148662473,0.0,2.0,1.0,2.0,3.0,21000.0,6999.997666667444,0.9999996666667778,6999.997666667444,0.9999996666667778,0.0,11.0,3.6666654444448517,0
PRV57098,49.0,47.0,490000.0,10000.0,354.0,354.0,8.244897959183673,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,75.20905238324086,11.734944274006233,0.0,1.446808510638298,1.297872340425532,1.9148936170212767,49.0,490000.0,9999.999795918373,1.0425531693073795,10425.531693073794,0.9999999795918372,0.0,354.0,7.224489648479803,0
PRV57099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,6440.0,460.0,50.0,2.2857142857142856,0.21428571428571427,13,69.55699468225136,15.271085841975962,0.0,1.5384615384615385,1.4615384615384615,1.7692307692307692,14.0,6440.0,459.99996714285953,1.0769229940828466,495.3845772781095,0.0,0.9999999285714337,50.0,3.571428316326549,0
PRV57100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.0,7580.0,303.2,59.0,2.16,0.16,18,75.3972165183664,13.889670080128498,0.0,1.6111111111111112,1.5555555555555556,1.7222222222222223,25.0,7580.0,303.19998787200046,1.3888888117283993,421.11108771605063,0.0,0.9999999600000016,59.0,2.3599999056000036,0
PRV57101,30.0,27.0,296600.0,9886.666666666666,255.0,255.0,8.4,0.5666666666666667,233.0,187.0,73080.0,313.6480686695279,681.0,2.652360515021459,0.15021459227467812,211,71.90847014477522,14.14291419943349,0.009478672985781991,1.6587677725118484,1.4454976303317535,1.8625592417061612,263.0,369680.0,1405.6273710812648,1.2464454917230072,1752.037906388446,0.11406844063091848,0.8859315555668001,936.0,3.5589353476846566,0
PRV57102,4.0,4.0,62000.0,15500.0,40.0,40.0,7.5,1.0,12.0,12.0,1450.0,120.83333333333333,14.0,3.3333333333333335,0.25,16,73.90588637919234,12.300218408797301,0.0,1.5625,1.625,1.75,16.0,63450.0,3965.624752148453,0.9999999375000038,3965.624752148453,0.24999998437500096,0.7499999531250029,54.0,3.374999789062513,0
PRV57103,29.0,25.0,305000.0,10517.241379310344,150.0,150.0,8.137931034482758,0.5517241379310345,2020.0,783.0,587770.0,290.9752475247525,4617.0,2.651980198019802,0.18316831683168316,804,72.9575803392347,12.483519597953876,0.012437810945273632,1.6902985074626866,1.5049751243781095,1.8830845771144278,2049.0,892770.0,435.7101022763738,2.548507459516782,1110.4104463800866,0.014153245478695342,0.9858467540332617,4767.0,2.3265007309289896,1
PRV57104,10.0,10.0,133000.0,13300.0,89.0,89.0,8.0,0.6,125.0,55.0,28630.0,229.04,191.0,2.392,0.208,61,70.24548647344622,15.384961776355242,0.0,1.7377049180327868,1.5081967213114753,1.9180327868852458,135.0,161630.0,1197.2592503906722,2.2131147178177915,2649.672087710294,0.07407407352537723,0.9259259190672154,280.0,2.0740740587105626,1
PRV57105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,540.0,135.0,4.0,2.25,0.0,3,66.83458818161077,22.598606547629633,0.0,2.0,1.0,1.6666666666666667,4.0,540.0,134.99996625000844,1.333332888889037,179.99994000002,0.0,0.9999997500000625,4.0,0.9999997500000625,0
PRV57107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,5410.0,416.15384615384613,13.0,1.9230769230769231,0.15384615384615385,12,71.64613278576319,17.792317208152966,0.0,1.5833333333333333,1.4166666666666667,1.8333333333333333,13.0,5410.0,416.1538141420143,1.083333243055563,450.83329576389207,0.0,0.9999999230769291,13.0,0.9999999230769291,0
PRV57108,5.0,5.0,60000.0,12000.0,25.0,25.0,7.2,0.6,44.0,40.0,13170.0,299.3181818181818,153.0,2.659090909090909,0.20454545454545456,45,78.20701194007148,9.30894764832925,0.022222222222222223,1.6222222222222222,1.3777777777777778,1.8222222222222222,49.0,73170.0,1493.2652756476475,1.0888888646913586,1625.9999638666675,0.10204081424406503,0.8979591653477722,178.0,3.6326529870887145,0
PRV57109,6.0,6.0,70000.0,11666.666666666666,32.0,32.0,6.833333333333333,0.6666666666666666,80.0,72.0,16790.0,209.875,220.0,2.5,0.1625,78,73.19837132978816,13.343792948356407,0.01282051282051282,1.6538461538461537,1.4871794871794872,1.8461538461538463,86.0,86790.0,1009.1860347769066,1.1025640884286656,1112.692293427022,0.0697674410492158,0.9302325473228774,252.0,2.9302325240670637,0
PRV57110,1.0,1.0,15000.0,15000.0,12.0,12.0,8.0,1.0,18.0,18.0,1830.0,101.66666666666667,40.0,2.6666666666666665,0.05555555555555555,19,78.1873986815087,9.4966167997261,0.0,1.5789473684210527,1.2105263157894737,1.9473684210526316,19.0,16830.0,885.7894270637144,0.9999999473684238,885.7894270637144,0.05263157617728546,0.9473683711911383,52.0,2.736841961218844,0
PRV57112,30.0,30.0,249010.0,8300.333333333334,219.0,219.0,8.133333333333333,0.4,130.0,110.0,37210.0,286.2307692307692,242.0,2.292307692307692,0.2230769230769231,134,72.45470797960915,12.80670015099892,0.0,1.7164179104477613,1.4477611940298507,1.8955223880597014,160.0,286220.0,1788.8749888195314,1.1940298418355981,2135.970133313656,0.18749999882812501,0.8124999949218751,461.0,2.8812499819921875,0
PRV57113,2.0,2.0,28000.0,14000.0,14.0,14.0,8.0,1.0,5.0,5.0,350.0,70.0,5.0,1.6,0.6,7,75.50053779211889,4.298380353833382,0.0,1.8571428571428572,1.1428571428571428,1.7142857142857142,7.0,28350.0,4049.999421428654,0.9999998571428775,4049.999421428654,0.285714244897965,0.7142856122449125,19.0,2.7142853265306677,0
PRV57115,1.0,1.0,10000.0,10000.0,3.0,3.0,4.0,1.0,11.0,11.0,4050.0,368.1818181818182,72.0,2.272727272727273,0.2727272727272727,12,79.8964179785535,11.181414539130106,0.0,1.5,1.4166666666666667,2.0,12.0,14050.0,1170.8332357638972,0.9999999166666736,1170.8332357638972,0.08333332638888948,0.9166665902777842,75.0,6.249999479166711,0
PRV57116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,590.0,84.28571428571429,22.0,3.2857142857142856,0.14285714285714285,7,79.09494475408233,13.542777544701346,0.0,1.5714285714285714,1.4285714285714286,1.7142857142857142,7.0,590.0,84.28570224489968,0.9999998571428775,84.28570224489968,0.0,0.9999998571428775,22.0,3.142856693877615,0
PRV57117,67.0,59.0,518000.0,7731.3432835820895,458.0,458.0,7.91044776119403,0.5522388059701493,123.0,99.0,34370.0,279.4308943089431,294.0,2.6341463414634148,0.1951219512195122,140,71.79327270949447,13.653604246347696,0.014285714285714285,1.6642857142857144,1.5,1.8642857142857143,190.0,552370.0,2907.2105110146817,1.3571428474489797,3945.4999718178574,0.35263157709141274,0.6473684176454294,752.0,3.9578947160110807,1
PRV57118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,2480.0,190.76923076923077,22.0,2.6923076923076925,0.07692307692307693,10,67.76618754277892,16.24327415034016,0.0,1.4,1.5,1.8,13.0,2480.0,190.7692160946757,1.299999870000013,247.9999752000025,0.0,0.9999999230769291,22.0,1.6923075621301875,0
PRV57119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1330.0,266.0,5.0,1.6,0.0,4,71.04175222450377,20.384699858570404,0.0,1.5,1.75,2.0,5.0,1330.0,265.9999468000106,1.249999687500078,332.49991687502074,0.0,0.99999980000004,5.0,0.99999980000004,0
